user_id,hotel_name,rating,price,near_station,restaurant,entertain,shopping_mall,convenience_store,trip_type,companion,star,district,destination
,"Sathorn Vista, Bangkok - Marriott Executive Apartments",4.2,0.104900914,0.274509804,0.392156863,0.078431373,0.058823529,0.196078431,business,couple,5,Sathorn, Bangkok
,Seek Sleep Hostel,4.2,0.004319449,0.092105263,0.263157895,0.263157895,0.223684211,0.157894737,business,solo,No preference,Wattana, Bangkok
,Shanghai Mansion Bangkok,4.2,0.056508841,0.155844156,0.25974026,0.155844156,0.25974026,0.168831169,business,couple,4,Bangkok,0
,Shanghai Mansion Bangkok,4.2,0.117004865,0.155844156,0.25974026,0.155844156,0.25974026,0.168831169,business,friend,4,Bangkok,0
,Shanghai Mansion Bangkok,4.2,0.056508841,0.155844156,0.25974026,0.155844156,0.25974026,0.168831169,business,solo,4,Bangkok,0
,Shanghai Mansion Bangkok,4.2,0.117004865,0.155844156,0.25974026,0.155844156,0.25974026,0.168831169,leisure,friend,4,Bangkok,0
,Shanghai Mansion Bangkok,4.2,0.056508841,0.155844156,0.25974026,0.155844156,0.25974026,0.168831169,leisure,solo,4,Bangkok,0
,Shangri-La Hotel Bangkok,4.2,0.17757209,0.224137931,0.344827586,0.103448276,0.172413793,0.155172414,business,solo,5,Bang Rak, Bangkok
,Shangri-La Hotel Bangkok,4.2,0.17757209,0.224137931,0.344827586,0.103448276,0.172413793,0.155172414,business,couple,5,Bang Rak, Bangkok
,Shangri-La Hotel Bangkok,4.2,0.359155097,0.224137931,0.344827586,0.103448276,0.172413793,0.155172414,leisure,friend,5,Bang Rak, Bangkok
,Shangri-La Hotel Bangkok,4.2,0.359155097,0.224137931,0.344827586,0.103448276,0.172413793,0.155172414,business,friend,5,Bang Rak, Bangkok
,Shangri-La Hotel Bangkok,4.2,0.17757209,0.224137931,0.344827586,0.103448276,0.172413793,0.155172414,leisure,solo,5,Bang Rak, Bangkok
,"Sheraton Grande Sukhumvit, A Luxury Collection Hotel",4.2,0.138103714,0.204081633,0.204081633,0.183673469,0.204081633,0.204081633,leisure,couple,5,Khlong Toei, Bangkok
,"Sheraton Grande Sukhumvit, A Luxury Collection Hotel",4.2,0.138103714,0.204081633,0.204081633,0.183673469,0.204081633,0.204081633,leisure,solo,5,Khlong Toei, Bangkok
,"Sheraton Grande Sukhumvit, A Luxury Collection Hotel",4.2,0.138103714,0.204081633,0.204081633,0.183673469,0.204081633,0.204081633,business,couple,5,Khlong Toei, Bangkok
,Siam Privi Residence,2.6,0.010727424,0.026315789,0.526315789,0.078947368,0.078947368,0.289473684,leisure,family,3,Huai Khwang, Bangkok
,Siam Privi Residence,2.6,0.010727424,0.026315789,0.526315789,0.078947368,0.078947368,0.289473684,business,family,3,Huai Khwang, Bangkok
,Siamaze Hostel,4.2,0.041082236,0.246153846,0.307692308,0.230769231,0.046153846,0.169230769,business,family,3,Din Daeng, Bangkok
,Siamaze Hostel,4.2,0.041082236,0.246153846,0.307692308,0.230769231,0.046153846,0.169230769,leisure,friend,3,Din Daeng, Bangkok
,Siamaze Hostel,4.2,0.002871722,0.246153846,0.307692308,0.230769231,0.046153846,0.169230769,business,solo,3,Din Daeng, Bangkok
,Siamaze Hostel,4.2,0.041082236,0.246153846,0.307692308,0.230769231,0.046153846,0.169230769,business,friend,3,Din Daeng, Bangkok
,Siamaze Hostel,4.2,0.002871722,0.246153846,0.307692308,0.230769231,0.046153846,0.169230769,leisure,solo,3,Din Daeng, Bangkok
,Siamese Nanglinchee,4.2,0.029500415,0.256410256,0.512820513,0.102564103,0.051282051,0.076923077,business,couple,No preference,Bangkok,0
,Siamese Nanglinchee,4.2,0.029500415,0.256410256,0.512820513,0.102564103,0.051282051,0.076923077,business,solo,No preference,Bangkok,0
,Siamese Nanglinchee,4.2,0.029500415,0.256410256,0.512820513,0.102564103,0.051282051,0.076923077,leisure,couple,No preference,Bangkok,0
,Siamese Nanglinchee,4.2,0.029500415,0.256410256,0.512820513,0.102564103,0.051282051,0.076923077,leisure,solo,No preference,Bangkok,0
,Siamhubbiz Hostel,2.6,0.061255488,0.240963855,0.240963855,0.240963855,0.036144578,0.240963855,business,friend,No preference,Phaya Thai, Bangkok
,Siamhubbiz Hostel,2.6,0.061255488,0.240963855,0.240963855,0.240963855,0.036144578,0.240963855,leisure,friend,No preference,Phaya Thai, Bangkok
,SilQ Bangkok Hotel,3.4,0.055322179,0.2,0.2,0.2,0.2,0.2,leisure,solo,4,Wattana, Bangkok
,SilQ Bangkok Hotel,3.4,0.055322179,0.2,0.2,0.2,0.2,0.2,leisure,family,4,Wattana, Bangkok
,SilQ Bangkok Hotel,3.4,0.055322179,0.2,0.2,0.2,0.2,0.2,business,family,4,Wattana, Bangkok
,SilQ Bangkok Hotel,3.4,0.055322179,0.2,0.2,0.2,0.2,0.2,leisure,couple,4,Wattana, Bangkok
,SilQ Bangkok Hotel,3.4,0.055322179,0.2,0.2,0.2,0.2,0.2,business,solo,4,Wattana, Bangkok
,Silom Bird House,4.2,0.026438828,0.2,0.2,0.2,0.2,0.2,leisure,family,2,Bang Rak, Bangkok
,Silom Bird House,4.2,0.005078913,0.2,0.2,0.2,0.2,0.2,business,solo,2,Bang Rak, Bangkok
,Silom City Hotel,2.6,0.028028955,0.157894737,0.263157895,0.078947368,0.236842105,0.263157895,business,family,3,Bang Rak, Bangkok
,Siri Poshtel Bangkok,4.2,0.033962264,0.238095238,0.317460317,0.111111111,0.111111111,0.222222222,leisure,couple,No preference,Bangkok,0
,Siri Sathorn Executive Serviced Residence,4.2,0.110857957,0.298507463,0.298507463,0.044776119,0.119402985,0.23880597,business,friend,5,Bang Rak, Bangkok
,Siri Sathorn Executive Serviced Residence,4.2,0.064791741,0.298507463,0.298507463,0.044776119,0.119402985,0.23880597,business,solo,5,Bang Rak, Bangkok
,Siri Sathorn Executive Serviced Residence,4.2,0.064791741,0.298507463,0.298507463,0.044776119,0.119402985,0.23880597,leisure,couple,5,Bang Rak, Bangkok
,Siri Sathorn Executive Serviced Residence,4.2,0.110857957,0.298507463,0.298507463,0.044776119,0.119402985,0.23880597,leisure,family,5,Bang Rak, Bangkok
,Siri Sathorn Executive Serviced Residence,4.2,0.064791741,0.298507463,0.298507463,0.044776119,0.119402985,0.23880597,business,couple,5,Bang Rak, Bangkok
,Siri Sathorn Executive Serviced Residence,4.2,0.064791741,0.298507463,0.298507463,0.044776119,0.119402985,0.23880597,leisure,solo,5,Bang Rak, Bangkok
,Siri Sathorn Executive Serviced Residence,4.2,0.110857957,0.298507463,0.298507463,0.044776119,0.119402985,0.23880597,leisure,friend,5,Bang Rak, Bangkok
,Sitara Place Serviced Apartments,4.2,0.021858313,0.109090909,0.363636364,0.181818182,0.054545455,0.290909091,business,solo,3,Din Daeng, Bangkok
,Sivatel Bangkok,4.2,0.106348641,0.194029851,0.298507463,0.044776119,0.194029851,0.268656716,leisure,solo,5,Pathumwan, Bangkok
,Sivatel Bangkok,4.2,0.106348641,0.194029851,0.298507463,0.044776119,0.194029851,0.268656716,business,couple,5,Pathumwan, Bangkok
,Sivatel Bangkok,4.2,0.106348641,0.194029851,0.298507463,0.044776119,0.194029851,0.268656716,leisure,couple,5,Pathumwan, Bangkok
,Sleeplab Hostel,4.2,0.045354219,0.294117647,0.294117647,0.058823529,0.147058824,0.205882353,leisure,friend,No preference,Pathumwan, Bangkok
,Sleeplab Hostel,4.2,0.011178355,0.294117647,0.294117647,0.058823529,0.147058824,0.205882353,business,solo,No preference,Pathumwan, Bangkok
,Sleeplab Hostel,4.2,0.020671651,0.294117647,0.294117647,0.058823529,0.147058824,0.205882353,business,couple,No preference,Pathumwan, Bangkok
,Sleeplab Hostel,4.2,0.020671651,0.294117647,0.294117647,0.058823529,0.147058824,0.205882353,leisure,couple,No preference,Pathumwan, Bangkok
,Sofitel Bangkok Sukhumvit,4.2,0.649649935,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,business,family,5,Wattana, Bangkok
,Sofitel Bangkok Sukhumvit,4.2,0,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,leisure,friend,5,Wattana, Bangkok
,Sofitel Bangkok Sukhumvit,4.2,0.1166726,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,business,couple,5,Wattana, Bangkok
,Sofitel Bangkok Sukhumvit,4.2,0.1166726,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,business,solo,5,Wattana, Bangkok
,Sofitel Bangkok Sukhumvit,4.2,0.1166726,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,leisure,couple,5,Wattana, Bangkok
,Sofitel Bangkok Sukhumvit,4.2,0,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,business,friend,5,Wattana, Bangkok
,Some Rest Hostel,4.2,0.00666904,0.206185567,0.206185567,0.206185567,0.175257732,0.206185567,leisure,solo,No preference,Bangkok,0
,Some Rest Hostel,4.2,0.00666904,0.206185567,0.206185567,0.206185567,0.175257732,0.206185567,business,solo,No preference,Bangkok,0
,Some Rest Hostel,4.2,0.038708912,0.206185567,0.206185567,0.206185567,0.175257732,0.206185567,business,friend,No preference,Bangkok,0
,Some Rest Hostel,4.2,0.038708912,0.206185567,0.206185567,0.206185567,0.175257732,0.206185567,leisure,friend,No preference,Bangkok,0
,Somerset Lake Point Bangkok,3.4,0.107891302,0.086206897,0.344827586,0.172413793,0.068965517,0.327586207,business,family,4,Khlong Toei, Bangkok
,Somerset Lake Point Bangkok,3.4,0.055227246,0.086206897,0.344827586,0.172413793,0.068965517,0.327586207,leisure,couple,4,Khlong Toei, Bangkok
,Somerset Lake Point Bangkok,3.4,0.107891302,0.086206897,0.344827586,0.172413793,0.068965517,0.327586207,business,friend,4,Khlong Toei, Bangkok
,Somerset Lake Point Bangkok,3.4,0.107891302,0.086206897,0.344827586,0.172413793,0.068965517,0.327586207,leisure,friend,4,Khlong Toei, Bangkok
,Somerset Park Suanplu,2.6,0.105684111,0.307692308,0.384615385,0.057692308,0.038461538,0.211538462,business,family,4,Sathorn, Bangkok
,Somerset Park Suanplu,2.6,0.057434437,0.307692308,0.384615385,0.057692308,0.038461538,0.211538462,leisure,solo,4,Sathorn, Bangkok
,Somerset Park Suanplu,2.6,0.057434437,0.307692308,0.384615385,0.057692308,0.038461538,0.211538462,business,couple,4,Sathorn, Bangkok
,Somerset Park Suanplu,2.6,0.057434437,0.307692308,0.384615385,0.057692308,0.038461538,0.211538462,leisure,couple,4,Sathorn, Bangkok
,Somerset Park Suanplu,2.6,0.057434437,0.307692308,0.384615385,0.057692308,0.038461538,0.211538462,business,solo,4,Sathorn, Bangkok
,Somerset Sukhumvit Thonglor,4.2,0.25928563,0,0.454545455,0.204545455,0.272727273,0.068181818,leisure,friend,4,Wattana, Bangkok
,Somerset Sukhumvit Thonglor,4.2,0.085938056,0,0.454545455,0.204545455,0.272727273,0.068181818,business,couple,4,Wattana, Bangkok
,Somerset Sukhumvit Thonglor,4.2,0.25928563,0,0.454545455,0.204545455,0.272727273,0.068181818,business,friend,4,Wattana, Bangkok
,Somerset Sukhumvit Thonglor,4.2,0.085938056,0,0.454545455,0.204545455,0.272727273,0.068181818,leisure,couple,4,Wattana, Bangkok
,Studio 62,4.2,0.017348997,0,0.75,0.083333333,0.083333333,0.083333333,business,solo,No preference,Bangkok,0
,Sukhumvit 12 Bangkok Hotel & Suites,4.2,0.05577311,0.151898734,0.253164557,0.151898734,0.215189873,0.227848101,business,couple,4,Khlong Toei, Bangkok
,Sukhumvit 12 Bangkok Hotel & Suites,4.2,0.05577311,0.151898734,0.253164557,0.151898734,0.215189873,0.227848101,leisure,couple,4,Khlong Toei, Bangkok
,Summit Pavilion Hotel,1,0.067188798,0.15,0.5,0.05,0.05,0.25,business,friend,4,Bangkok,0
,Summit Pavilion Hotel,1,0.067188798,0.15,0.5,0.05,0.05,0.25,leisure,friend,4,Bangkok,0
,Suneta Hostel Khaosan,4.2,0.013836478,0.215053763,0.215053763,0.193548387,0.161290323,0.215053763,leisure,couple,2,Bangkok,0
,Suneta Hostel Khaosan,4.2,0.00491278,0.215053763,0.215053763,0.193548387,0.161290323,0.215053763,leisure,solo,2,Bangkok,0
,Suneta Hostel Khaosan,4.2,0.013836478,0.215053763,0.215053763,0.193548387,0.161290323,0.215053763,business,couple,2,Bangkok,0
,Swissotel Le Concorde Bangkok,4.2,0.071959179,0.242857143,0.285714286,0.128571429,0.057142857,0.285714286,leisure,couple,5,Huai Khwang, Bangkok
,Swissotel Le Concorde Bangkok,4.2,0.147953008,0.242857143,0.285714286,0.128571429,0.057142857,0.285714286,business,friend,5,Huai Khwang, Bangkok
,Swissotel Le Concorde Bangkok,4.2,0.147953008,0.242857143,0.285714286,0.128571429,0.057142857,0.285714286,leisure,family,5,Huai Khwang, Bangkok
,Swissotel Le Concorde Bangkok,4.2,0.147953008,0.242857143,0.285714286,0.128571429,0.057142857,0.285714286,leisure,friend,5,Huai Khwang, Bangkok
,T Hostel @ Rama4,4.2,0.013812745,0.294117647,0.392156863,0.098039216,0.058823529,0.156862745,business,couple,No preference,Khlong Toei, Bangkok
,T Hostel @ Rama4,4.2,0.013812745,0.294117647,0.392156863,0.098039216,0.058823529,0.156862745,leisure,couple,No preference,Khlong Toei, Bangkok
,T Hostel @ Rama4,4.2,0.027340691,0.294117647,0.392156863,0.098039216,0.058823529,0.156862745,business,friend,No preference,Khlong Toei, Bangkok
,T Hostel @ Rama4,4.2,0.027340691,0.294117647,0.392156863,0.098039216,0.058823529,0.156862745,leisure,friend,No preference,Khlong Toei, Bangkok
,THA City Loft Hotel,3.4,0.052948855,0.19047619,0.476190476,0.071428571,0.19047619,0.071428571,business,friend,3,Wattana, Bangkok
,THA City Loft Hotel,3.4,0.052948855,0.19047619,0.476190476,0.071428571,0.19047619,0.071428571,leisure,friend,3,Wattana, Bangkok
,THE NARA-RAM 3 SUITE Boutique Service Apartment,2.6,0.023044974,0.075,0.5,0.1,0.15,0.175,leisure,couple,2,Bangkok,0
,THE NARA-RAM 3 SUITE Boutique Service Apartment,2.6,0.023044974,0.075,0.5,0.1,0.15,0.175,business,couple,2,Bangkok,0
,Tanatawey Places,4.2,0.047727542,0.141176471,0.235294118,0.176470588,0.235294118,0.211764706,leisure,family,2,Bangkok,0
,Tanatawey Places,4.2,0.047727542,0.141176471,0.235294118,0.176470588,0.235294118,0.211764706,business,family,2,Bangkok,0
,Tanatawey Places,4.2,0.021858313,0.141176471,0.235294118,0.176470588,0.235294118,0.211764706,business,solo,2,Bangkok,0
,Tanatip Place,2.6,0.01260235,0.195121951,0.487804878,0.073170732,0.170731707,0.073170732,business,solo,No preference,Din Daeng, Bangkok
,Tanatip Place,2.6,0.01260235,0.195121951,0.487804878,0.073170732,0.170731707,0.073170732,leisure,solo,No preference,Din Daeng, Bangkok
,Tara Place,4.2,0.067188798,0.281690141,0.281690141,0.154929577,0.056338028,0.225352113,business,friend,3,Bangkok,0
,Tara Place,4.2,0.03158894,0.281690141,0.281690141,0.154929577,0.056338028,0.225352113,leisure,solo,3,Bangkok,0
,Tara Place,4.2,0.067188798,0.281690141,0.281690141,0.154929577,0.056338028,0.225352113,leisure,friend,3,Bangkok,0
,Ten Ekamai Suites by Aspira,2.6,0.064530675,0.162162162,0.540540541,0.108108108,0.162162162,0.027027027,business,family,No preference,Wattana, Bangkok
,Ten Ekamai Suites by Aspira,2.6,0.064530675,0.162162162,0.540540541,0.108108108,0.162162162,0.027027027,leisure,friend,No preference,Wattana, Bangkok
,Ten Ekamai Suites by Aspira,2.6,0.064530675,0.162162162,0.540540541,0.108108108,0.162162162,0.027027027,business,friend,No preference,Wattana, Bangkok
,Tenface Bangkok,4.2,0.049388869,0.222222222,0.37037037,0.111111111,0.074074074,0.222222222,leisure,couple,4,Pathumwan, Bangkok
,Thai Cat Hostel,4.2,0.071935446,0.222222222,0.24691358,0.037037037,0.24691358,0.24691358,leisure,couple,3,Pathumwan, Bangkok
,Thai Cat Hostel,4.2,0.071935446,0.222222222,0.24691358,0.037037037,0.24691358,0.24691358,business,couple,3,Pathumwan, Bangkok
,Thamrongin Hotel,1,0.064815474,0.228571429,0.571428571,0.114285714,0,0.085714286,business,friend,3,Bangkok,0
,Thamrongin Hotel,1,0.064815474,0.228571429,0.571428571,0.114285714,0,0.085714286,leisure,friend,3,Bangkok,0
,Thanaree place,1,0.048202207,0.289473684,0.526315789,0.026315789,0,0.157894737,business,family,3,Chatuchak, Bangkok
,The Backpack Hostel,4.2,0.03158894,0.188679245,0.377358491,0.056603774,0.169811321,0.20754717,business,couple,No preference,Bang Rak, Bangkok
,The Backpack Hostel,4.2,0.03158894,0.188679245,0.377358491,0.056603774,0.169811321,0.20754717,leisure,couple,No preference,Bang Rak, Bangkok
,The Blocks Hostel,4.2,0.003821051,0.159574468,0.212765957,0.20212766,0.212765957,0.212765957,business,solo,1,Khlong Toei, Bangkok
,The Blocks Hostel,4.2,0.003821051,0.159574468,0.212765957,0.20212766,0.212765957,0.212765957,leisure,solo,1,Khlong Toei, Bangkok
,The Capital Mansion,2.6,0.090922036,0.263157895,0.263157895,0.263157895,0.078947368,0.131578947,leisure,friend,3,Phaya Thai, Bangkok
,The Choice Residence,4.2,0.041082236,0.272727273,0.318181818,0.136363636,0.045454545,0.227272727,leisure,friend,3,Chom Thong, Bangkok
,The Choice Residence,4.2,0.018535659,0.272727273,0.318181818,0.136363636,0.045454545,0.227272727,business,solo,3,Chom Thong, Bangkok
,The Continent Bangkok by Compass Hospitality,2.6,0.090898303,0.183673469,0.204081633,0.204081633,0.204081633,0.204081633,leisure,family,5,Wattana, Bangkok
,The Cube Hostel,4.2,0.005482378,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,leisure,solo,3,Bang Rak, Bangkok
,The Dawin Nana,4.2,0.100367865,0.117647059,0.392156863,0.137254902,0.156862745,0.196078431,leisure,family,3,Khlong Toei, Bangkok
,The Dawin Nana,4.2,0.048178474,0.117647059,0.392156863,0.137254902,0.156862745,0.196078431,leisure,solo,3,Khlong Toei, Bangkok
,The Dawin Nana,4.2,0.100367865,0.117647059,0.392156863,0.137254902,0.156862745,0.196078431,business,family,3,Khlong Toei, Bangkok
,The Dawin Nana,4.2,0.048178474,0.117647059,0.392156863,0.137254902,0.156862745,0.196078431,business,solo,3,Khlong Toei, Bangkok
,The Hostel 16,4.2,0.002871722,0.155555556,0.444444444,0.044444444,0.088888889,0.266666667,business,solo,No preference,Khlong Toei, Bangkok
,The Journey Hotel,4.2,0.016162335,0,0.64516129,0.064516129,0.064516129,0.225806452,leisure,couple,3,Laksi, Bangkok
,The Journey Hotel,4.2,0.016162335,0,0.64516129,0.064516129,0.064516129,0.225806452,business,couple,3,Laksi, Bangkok
,The Journey Hotel,4.2,0.016162335,0,0.64516129,0.064516129,0.064516129,0.225806452,leisure,family,3,Laksi, Bangkok
,The Local Surasak Hostel,4.2,0.001922392,0.243902439,0.487804878,0.073170732,0.073170732,0.12195122,business,solo,2,Sathorn, Bangkok
,The Myth - Sud Sathorn,4.2,0.067995728,0.254545455,0.363636364,0.072727273,0.127272727,0.181818182,leisure,friend,3,Sathorn, Bangkok
,The Myth - Sud Sathorn,4.2,0.031992405,0.254545455,0.363636364,0.072727273,0.127272727,0.181818182,business,couple,3,Sathorn, Bangkok
,The Myth - Sud Sathorn,4.2,0.031992405,0.254545455,0.363636364,0.072727273,0.127272727,0.181818182,leisure,solo,3,Sathorn, Bangkok
,The Myth - Sud Sathorn,4.2,0.031992405,0.254545455,0.363636364,0.072727273,0.127272727,0.181818182,business,solo,3,Sathorn, Bangkok
,The Myth - Sud Sathorn,4.2,0.067995728,0.254545455,0.363636364,0.072727273,0.127272727,0.181818182,business,friend,3,Sathorn, Bangkok
,The Myth - Sud Sathorn,4.2,0.031992405,0.254545455,0.363636364,0.072727273,0.127272727,0.181818182,leisure,couple,3,Sathorn, Bangkok
,The Narathiwas Hotel & Residence Sathorn Bangkok,2.6,0.049388869,0.159090909,0.454545455,0.045454545,0.25,0.090909091,business,couple,4,Sathorn, Bangkok
,The Narathiwas Hotel & Residence Sathorn Bangkok,2.6,0.049388869,0.159090909,0.454545455,0.045454545,0.25,0.090909091,leisure,couple,4,Sathorn, Bangkok
,The Oasis Hostel,4.2,0.004295716,0.263157895,0.263157895,0.184210526,0.052631579,0.236842105,leisure,solo,No preference,Bangkok,0
,The Orchid House 153,4.2,0.038708912,0.285714286,0.285714286,0.128571429,0.057142857,0.242857143,business,couple,2,Bangkok,0
,The Orchid House 153,4.2,0.038708912,0.285714286,0.285714286,0.128571429,0.057142857,0.242857143,business,solo,2,Bangkok,0
,The Park Residence @ Bangkok,2.6,0.071935446,0.240963855,0.240963855,0.21686747,0.060240964,0.240963855,leisure,family,3,Din Daeng, Bangkok
,The Posh Phayathai,4.2,0.071698113,0.285714286,0.285714286,0.042857143,0.142857143,0.242857143,leisure,family,No preference,Pathumwan, Bangkok
,The Raya Surawong Bangkok,2.6,0.073240774,0.2,0.2,0.2,0.2,0.2,leisure,couple,3,Bang Rak, Bangkok
,The Region,2.6,0.04345556,0.327868852,0.327868852,0.06557377,0.163934426,0.114754098,leisure,family,2,Bangkok,0
,The Region,2.6,0.04345556,0.327868852,0.327868852,0.06557377,0.163934426,0.114754098,business,family,2,Bangkok,0
,The Residence on Thonglor,4.2,0.151916459,0.027777778,0.555555556,0.194444444,0.083333333,0.138888889,leisure,friend,4,Wattana, Bangkok
,The Residence on Thonglor,4.2,0.073952771,0.027777778,0.555555556,0.194444444,0.083333333,0.138888889,business,solo,4,Wattana, Bangkok
,The Residence on Thonglor,4.2,0.151916459,0.027777778,0.555555556,0.194444444,0.083333333,0.138888889,business,family,4,Wattana, Bangkok
,The Residence on Thonglor,4.2,0.073952771,0.027777778,0.555555556,0.194444444,0.083333333,0.138888889,leisure,solo,4,Wattana, Bangkok
,The Residence on Thonglor,4.2,0.151916459,0.027777778,0.555555556,0.194444444,0.083333333,0.138888889,business,friend,4,Wattana, Bangkok
,The Residence on Thonglor,4.2,0.151916459,0.027777778,0.555555556,0.194444444,0.083333333,0.138888889,leisure,family,4,Wattana, Bangkok
,The Royal ThaTien Village,4.2,0.052948855,0.384615385,0.384615385,0.057692308,0.076923077,0.096153846,leisure,friend,2,Bangkok,0
,The Royal ThaTien Village,4.2,0.024468969,0.384615385,0.384615385,0.057692308,0.076923077,0.096153846,leisure,solo,2,Bangkok,0
,The Royal ThaTien Village,4.2,0.052948855,0.384615385,0.384615385,0.057692308,0.076923077,0.096153846,business,friend,2,Bangkok,0
,The Sathon Vimanda Hotel,2.6,0.032063605,0.243243243,0.540540541,0.027027027,0,0.189189189,business,family,3,Sathorn, Bangkok
,The Sathon Vimanda Hotel,2.6,0.032063605,0.243243243,0.540540541,0.027027027,0,0.189189189,leisure,family,3,Sathorn, Bangkok
,The Siam,4.2,1,0.302325581,0.465116279,0.069767442,0,0.162790698,leisure,friend,5,Dusit, Bangkok
,The Siam,4.2,1,0.302325581,0.465116279,0.069767442,0,0.162790698,business,friend,5,Dusit, Bangkok
,The Sukhothai Bangkok,4.2,0.17757209,0.24137931,0.344827586,0.051724138,0.120689655,0.24137931,business,solo,5,Sathorn, Bangkok
,The Tawana Bangkok,2.6,0.102788656,0.2,0.2,0.2,0.2,0.2,business,family,4,Bang Rak, Bangkok
,The Tawana Bangkok,2.6,0.102788656,0.2,0.2,0.2,0.2,0.2,leisure,family,4,Bang Rak, Bangkok
,The Vertical Suite,2.6,0.068138127,0.15625,0.3125,0.109375,0.3125,0.109375,business,family,4,Bangkok,0
,The Warehouse Bangkok,2.6,0.071840513,0.21978022,0.21978022,0.164835165,0.186813187,0.208791209,business,family,3,Bangkok,0
,The Warehouse Bangkok,2.6,0.071840513,0.21978022,0.21978022,0.164835165,0.186813187,0.208791209,leisure,family,3,Bangkok,0
,The Yard Hostel,4.2,0.03158894,0.282608696,0.434782609,0.108695652,0.043478261,0.130434783,business,couple,2,Phaya Thai, Bangkok
,ThongLor Travellers Hostel and Cafe,4.2,0.050575531,0.206896552,0.344827586,0.155172414,0.086206897,0.206896552,business,friend,No preference,Wattana, Bangkok
,Tiger Lily Hostel,4.2,0.004770381,0.307692308,0.307692308,0.107692308,0.138461538,0.138461538,leisure,solo,2,Bangkok,0
,Tiger Lily Hostel,4.2,0.004770381,0.307692308,0.307692308,0.107692308,0.138461538,0.138461538,business,solo,2,Bangkok,0
,Tower Club At lebua,4.2,0.147644476,0.207792208,0.25974026,0.090909091,0.25974026,0.181818182,business,couple,5,Bang Rak, Bangkok
,Tower Club At lebua,4.2,0.147644476,0.207792208,0.25974026,0.090909091,0.25974026,0.181818182,leisure,solo,5,Bang Rak, Bangkok
,Trica Hostel,4.2,0.024468969,0.177777778,0.444444444,0.044444444,0.111111111,0.222222222,leisure,friend,No preference,Bangkok,0
,Trica Hostel,4.2,0.002634389,0.177777778,0.444444444,0.044444444,0.111111111,0.222222222,business,solo,No preference,Bangkok,0
,Trica Hostel,4.2,0.010229026,0.177777778,0.444444444,0.044444444,0.111111111,0.222222222,leisure,couple,No preference,Bangkok,0
,Trica Hostel,4.2,0.024468969,0.177777778,0.444444444,0.044444444,0.111111111,0.222222222,business,friend,No preference,Bangkok,0
,Trica Hostel,4.2,0.002634389,0.177777778,0.444444444,0.044444444,0.111111111,0.222222222,leisure,solo,No preference,Bangkok,0
,Triple Two Silom,4.2,0.057339504,0.184210526,0.263157895,0.078947368,0.210526316,0.263157895,business,solo,4,Bang Rak, Bangkok
,Triple Two Silom,4.2,0.057339504,0.184210526,0.263157895,0.078947368,0.210526316,0.263157895,leisure,solo,4,Bang Rak, Bangkok
,Triple Two Silom,4.2,0.118689925,0.184210526,0.263157895,0.078947368,0.210526316,0.263157895,business,friend,4,Bang Rak, Bangkok
,U Sathorn Bangkok,4.2,0.116648867,0,0.64516129,0.096774194,0.032258065,0.225806452,leisure,solo,5,Sathorn, Bangkok
,U Sathorn Bangkok,4.2,0.116648867,0,0.64516129,0.096774194,0.032258065,0.225806452,business,solo,5,Sathorn, Bangkok
,U Sukhumvit Bangkok,4.2,0.166892132,0.225352113,0.281690141,0.126760563,0.169014085,0.197183099,leisure,friend,4,Wattana, Bangkok
,U Sukhumvit Bangkok,4.2,0.166892132,0.225352113,0.281690141,0.126760563,0.169014085,0.197183099,business,friend,4,Wattana, Bangkok
,U Sukhumvit Bangkok,4.2,0.076421028,0.225352113,0.281690141,0.126760563,0.169014085,0.197183099,business,solo,4,Wattana, Bangkok
,U Sukhumvit Bangkok,4.2,0.076421028,0.225352113,0.281690141,0.126760563,0.169014085,0.197183099,leisure,solo,4,Wattana, Bangkok
,U Tiny Boutique Home Suvarnabhumi Bangkok,4.2,0.049151537,0,0,0,1,0,leisure,solo,3,Saphan Sung, Bangkok
,U Tiny Boutique Home Suvarnabhumi Bangkok,4.2,0.049151537,0,0,0,1,0,leisure,couple,3,Saphan Sung, Bangkok
,U Tiny Boutique Home Suvarnabhumi Bangkok,4.2,0.114275543,0,0,0,1,0,business,friend,3,Saphan Sung, Bangkok
,U Tiny Boutique Home Suvarnabhumi Bangkok,4.2,0.114275543,0,0,0,1,0,leisure,friend,3,Saphan Sung, Bangkok
,U Tiny Boutique Home Suvarnabhumi Bangkok,4.2,0.049151537,0,0,0,1,0,business,solo,3,Saphan Sung, Bangkok
,Udee Bangkok Hostel,3.4,0.00666904,0.225352113,0.281690141,0.281690141,0.042253521,0.169014085,leisure,solo,3,Phaya Thai, Bangkok
,Unitato Hostel,4.2,0.019722321,0.260869565,0.434782609,0.086956522,0.065217391,0.152173913,leisure,friend,No preference,Phaya Thai, Bangkok
,Unitato Hostel,4.2,0.001922392,0.260869565,0.434782609,0.086956522,0.065217391,0.152173913,leisure,solo,No preference,Phaya Thai, Bangkok
