user_id,hotel_name,rating,price,near_station,restaurant,entertain,shopping_mall,convenience_store,star,district,destination,rating,price
,Shinjuku Washington Hotel,3.4,0.120813735,0.243902439,0.243902439,0.097560976,0.170731707,0.243902439,3,Shinjuku Ward, Tokyo,8,3588
,Shinkoiwa Park Hotel,3.4,0.059949806,0.180327869,0.327868852,0.196721311,0.016393443,0.278688525,2,Katsushika, Tokyo,8,4318
,Shinkoiwa Park Hotel,3.4,0.059949806,0.180327869,0.327868852,0.196721311,0.016393443,0.278688525,2,Katsushika, Tokyo,8,4318
,Shinkoiwa Park Hotel,3.4,0.024066349,0.180327869,0.327868852,0.196721311,0.016393443,0.278688525,2,Katsushika, Tokyo,8,4318
,Shinnakano,1.4,0.08586102,0.217391304,0.434782609,0.02173913,0,0.326086957,2,Nakano, Tokyo,5.5,5877
,Shinnakano,1.4,0.08586102,0.217391304,0.434782609,0.02173913,0,0.326086957,2,Nakano, Tokyo,5.5,5877
,Smi:re Stay Tokyo,4.2,0.07276414,0.171428571,0.571428571,0,0,0.257142857,2,Itabashi Ward, Tokyo,9,5089
,Smi:re Stay Tokyo,4.2,0.07276414,0.171428571,0.571428571,0,0,0.257142857,2,Itabashi Ward, Tokyo,9,5089
,Smi:re Stay Tokyo,4.2,0.07276414,0.171428571,0.571428571,0,0,0.257142857,2,Itabashi Ward, Tokyo,9,5089
,Smile Hotel Nihombashi Mitsukoshimae,3.4,0.056044011,0.222222222,0.277777778,0.083333333,0.138888889,0.277777778,3,Chuo Ward, Tokyo,8,4083
,Smile Hotel Nihombashi Mitsukoshimae,3.4,0.024166071,0.222222222,0.277777778,0.083333333,0.138888889,0.277777778,3,Chuo Ward, Tokyo,8,4083
,Smile Hotel Nihombashi Mitsukoshimae,3.4,0.056044011,0.222222222,0.277777778,0.083333333,0.138888889,0.277777778,3,Chuo Ward, Tokyo,8,4083
,Smile Hotel Nihombashi Mitsukoshimae,3.4,0.060149251,0.222222222,0.277777778,0.083333333,0.138888889,0.277777778,3,Chuo Ward, Tokyo,8,4083
,Smile Hotel Sugamo,3.4,0.020060831,0.096153846,0.384615385,0.25,0.038461538,0.230769231,2,Toshima, Tokyo,8,1918
,Smile Hotel Sugamo,3.4,0.020060831,0.096153846,0.384615385,0.25,0.038461538,0.230769231,2,Toshima, Tokyo,8,1918
,Smile Hotel Sugamo,3.4,0.069406818,0.096153846,0.384615385,0.25,0.038461538,0.230769231,2,Toshima, Tokyo,8,1918
,Sotetsu Fresa Inn Ginza-Nanachome,3.4,0.097678129,0.183673469,0.204081633,0.204081633,0.204081633,0.204081633,3,Chuo Ward, Tokyo,8,6588
,Sotetsu Fresa Inn Ginza-Nanachome,3.4,0.097678129,0.183673469,0.204081633,0.204081633,0.204081633,0.204081633,3,Chuo Ward, Tokyo,8,6588
,Sotetsu Fresa Inn Hamamatsucho-Daimon,3.4,0.11773896,0.225806452,0.322580645,0.048387097,0.080645161,0.322580645,3,Minato, Tokyo,8,7795
,Sotetsu Fresa Inn Hamamatsucho-Daimon,3.4,0.11773896,0.225806452,0.322580645,0.048387097,0.080645161,0.322580645,3,Minato, Tokyo,8,7795
,Sotetsu Fresa Inn Hamamatsucho-Daimon,3.4,0.11773896,0.225806452,0.322580645,0.048387097,0.080645161,0.322580645,3,Minato, Tokyo,8,7795
,Sotetsu Fresa Inn Nihombashi Kayabacho,3.4,0.042165971,0.203703704,0.37037037,0.018518519,0.037037037,0.37037037,3,Chuo Ward, Tokyo,8,3248
,Sotetsu Fresa Inn Nihombashi Kayabacho,3.4,0.042165971,0.203703704,0.37037037,0.018518519,0.037037037,0.37037037,3,Chuo Ward, Tokyo,8,3248
,Sotetsu Fresa Inn Nihombashi Kayabacho,3.4,0.042165971,0.203703704,0.37037037,0.018518519,0.037037037,0.37037037,3,Chuo Ward, Tokyo,8,3248
,Sotetsu Fresa Inn Nihombashi Kayabacho,3.4,0.096149052,0.203703704,0.37037037,0.018518519,0.037037037,0.37037037,3,Chuo Ward, Tokyo,8,3248
,Sotetsu Fresa Inn Ochanomizu Jimbocho,4.2,0.103345688,0.125,0.357142857,0.071428571,0.089285714,0.357142857,3,Chiyoda, Tokyo,9,6929
,Sotetsu Fresa Inn Ochanomizu Jimbocho,4.2,0.045755979,0.125,0.357142857,0.071428571,0.089285714,0.357142857,3,Chiyoda, Tokyo,9,6929
,Sotetsu Fresa Inn Ochanomizu Jimbocho,4.2,0.103345688,0.125,0.357142857,0.071428571,0.089285714,0.357142857,3,Chiyoda, Tokyo,9,6929
,Sotetsu Fresa Inn Shimbashi Hibiyaguchi,3.4,0.044725514,0.152173913,0.217391304,0.217391304,0.195652174,0.217391304,3,Minato, Tokyo,8,3402
,Sotetsu Fresa Inn Shimbashi Hibiyaguchi,3.4,0.101284757,0.152173913,0.217391304,0.217391304,0.195652174,0.217391304,3,Minato, Tokyo,8,3402
,Sotetsu Fresa Inn Shimbashi Hibiyaguchi,3.4,0.044725514,0.152173913,0.217391304,0.217391304,0.195652174,0.217391304,3,Minato, Tokyo,8,3402
,Sotetsu Fresa Inn Tokyo Kamata,3.4,0.042165971,0.142857143,0.25974026,0.25974026,0.077922078,0.25974026,3,Ota Ward, Tokyo,8,3248
,Sotetsu Fresa Inn Tokyo Kamata,3.4,0.096149052,0.142857143,0.25974026,0.25974026,0.077922078,0.25974026,3,Ota Ward, Tokyo,8,3248
,Spa & Capsule Hotel GrandPark-Inn Sugamo,3.4,0.04987784,0.094339623,0.377358491,0.245283019,0.037735849,0.245283019,1,Toshima, Tokyo,8,3712
,Spa & Capsule Hotel GrandPark-Inn Sugamo,3.4,0.003606628,0.094339623,0.377358491,0.245283019,0.037735849,0.245283019,1,Toshima, Tokyo,8,3712
,Star Inn,3.8,0.049362607,0.234567901,0.24691358,0.024691358,0.24691358,0.24691358,1,Katsushika, Tokyo,8.5,3681
,Suidobashi Grand Hotel,2.6,0.134758256,0.20754717,0.377358491,0,0.132075472,0.283018868,3,Bunkyo, Tokyo,7,8819
,Suidobashi Grand Hotel,2.6,0.134758256,0.20754717,0.377358491,0,0.132075472,0.283018868,3,Bunkyo, Tokyo,7,8819
,Sun Members Tokyo Shinjuku,2.6,0.146525504,0.294117647,0.294117647,0.044117647,0.073529412,0.294117647,3,Shinjuku Ward, Tokyo,7,9527
,Sunshine City Prince Hotel,3.4,0.123905131,0.146067416,0.224719101,0.202247191,0.202247191,0.224719101,3,Toshima, Tokyo,8,8166
,Sunshine City Prince Hotel,3.4,0.123905131,0.146067416,0.224719101,0.202247191,0.202247191,0.224719101,3,Toshima, Tokyo,8,8166
,Sunshine City Prince Hotel,3.4,0.061179716,0.146067416,0.224719101,0.202247191,0.202247191,0.224719101,3,Toshima, Tokyo,8,8166
,Sunshine City Prince Hotel,3.4,0.134176542,0.146067416,0.224719101,0.202247191,0.202247191,0.224719101,3,Toshima, Tokyo,8,8166
,Super Hotel Shinjuku Kabukicho,4.2,0.044725514,0.120879121,0.21978022,0.21978022,0.21978022,0.21978022,2,Shinjuku Ward, Tokyo,9,3402
,Super Hotel Shinjuku Kabukicho,4.2,0.111556169,0.120879121,0.21978022,0.21978022,0.21978022,0.21978022,2,Shinjuku Ward, Tokyo,9,3402
,Super Hotel Ueno-Okachimachi,3.4,0.1218442,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,2,Taito, Tokyo,8,8042
,Sutton Place Hotel Ueno,3.4,0.111556169,0.1,0.333333333,0.116666667,0.116666667,0.333333333,3,Taito, Tokyo,8,7423
,Sutton Place Hotel Ueno,3.4,0.111556169,0.1,0.333333333,0.116666667,0.116666667,0.333333333,3,Taito, Tokyo,8,7423
,Sutton Place Hotel Ueno,3.4,0.04987784,0.1,0.333333333,0.116666667,0.116666667,0.333333333,3,Taito, Tokyo,8,7423
,Sutton Place Hotel Ueno,3.4,0.111556169,0.1,0.333333333,0.116666667,0.116666667,0.333333333,3,Taito, Tokyo,8,7423
,The CALM Hotel Tokyo (Adult Only),2.6,0.150630744,0.076923077,0.307692308,0.307692308,0.046153846,0.261538462,2,Shinagawa Ward, Tokyo,7,9774
,The Peninsula Tokyo,4.2,0.371283262,0.191489362,0.212765957,0.212765957,0.170212766,0.212765957,5,Chiyoda, Tokyo,9,23050
,The Peninsula Tokyo,4.2,0.371283262,0.191489362,0.212765957,0.212765957,0.170212766,0.212765957,5,Chiyoda, Tokyo,9,23050
,"The Prince Sakura Tower Tokyo, Autograph Collection",4.2,0.312480263,0.215384615,0.307692308,0.107692308,0.076923077,0.292307692,5,Minato, Tokyo,9,19512
,"The Prince Sakura Tower Tokyo, Autograph Collection",4.2,0.312480263,0.215384615,0.307692308,0.107692308,0.076923077,0.292307692,5,Minato, Tokyo,9,19512
,"The Strings by InterContinental, Tokyo",4.2,0.242142703,0.166666667,0.277777778,0.180555556,0.097222222,0.277777778,5,Minato, Tokyo,9,15280
,"The Strings by InterContinental, Tokyo",4.2,0.242142703,0.166666667,0.277777778,0.180555556,0.097222222,0.277777778,5,Minato, Tokyo,9,15280
,The Tokyo Station Hotel,4.2,0.521332292,0.215053763,0.215053763,0.193548387,0.161290323,0.215053763,5,Chiyoda, Tokyo,9,32078
,The Tokyo Station Hotel,4.2,0.521332292,0.215053763,0.215053763,0.193548387,0.161290323,0.215053763,5,Chiyoda, Tokyo,9,32078
,Tokyo Banyan Hotel,3.4,0.029301777,0.111111111,0.317460317,0.158730159,0.095238095,0.317460317,2,Shinagawa Ward, Tokyo,8,2474
,Tokyo Banyan Hotel,3.4,0.029301777,0.111111111,0.317460317,0.158730159,0.095238095,0.317460317,2,Shinagawa Ward, Tokyo,8,2474
,Tokyo Bay Ariake Washington Hotel,3.4,0.097162897,0.270833333,0.416666667,0,0.0625,0.25,3,Koto Ward, Tokyo,8,6557
,Tokyo Bay Maihama Hotel Club Resort,3.4,0.111556169,0.272727273,0.606060606,0.03030303,0,0.090909091,4,Tokyo,0,8,7423
,Tokyo Bay Maihama Hotel Club Resort,3.4,0.111556169,0.272727273,0.606060606,0.03030303,0,0.090909091,4,Tokyo,0,8,7423
,Tokyo Central Youth Hostel,3.4,0.050642379,0.076923077,0.307692308,0.2,0.107692308,0.307692308,2,Tokyo,0,8,3758
,Tokyo Central Youth Hostel,3.4,0.059118786,0.076923077,0.307692308,0.2,0.107692308,0.307692308,2,Tokyo,0,8,3758
,Tokyo Central Youth Hostel,3.4,0.059118786,0.076923077,0.307692308,0.2,0.107692308,0.307692308,2,Tokyo,0,8,3758
,Tokyo Central Youth Hostel,3.4,0.00900826,0.076923077,0.307692308,0.2,0.107692308,0.307692308,2,Tokyo,0,8,3758
,Tokyo Ginza BAY HOTEL,3.8,0.080725315,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,1,Chuo Ward, Tokyo,8.5,5568
,Tokyo Green Palace,3.4,0.061977496,0.125,0.416666667,0.020833333,0.020833333,0.416666667,3,Chiyoda, Tokyo,8,4440
,Tokyo Green Palace,3.4,0.070636728,0.125,0.416666667,0.020833333,0.020833333,0.416666667,3,Chiyoda, Tokyo,8,4440
,Tokyo Green Palace,3.4,0.061977496,0.125,0.416666667,0.020833333,0.020833333,0.416666667,3,Chiyoda, Tokyo,8,4440
,Tokyo Guest House Itabashi-juku,4.2,0.024166071,0.108108108,0.540540541,0.054054054,0.027027027,0.27027027,1,Itabashi Ward, Tokyo,9,2165
,Tokyo Guest House Itabashi-juku,4.2,0.024166071,0.108108108,0.540540541,0.054054054,0.027027027,0.27027027,1,Itabashi Ward, Tokyo,9,2165
,Tokyo Guest House Itabashi-juku,4.2,0.060149251,0.108108108,0.540540541,0.054054054,0.027027027,0.27027027,1,Itabashi Ward, Tokyo,9,2165
,Tokyo Guest House Itabashi-juku,4.2,0.060149251,0.108108108,0.540540541,0.054054054,0.027027027,0.27027027,1,Itabashi Ward, Tokyo,9,2165
,Tokyo Hutte,3.8,0.002576163,0.20754717,0.377358491,0.037735849,0.113207547,0.264150943,1,Sumida Ward, Tokyo,8.5,866
,Tokyo Hutte,3.8,0.002576163,0.20754717,0.377358491,0.037735849,0.113207547,0.264150943,1,Sumida Ward, Tokyo,8.5,866
,Tokyo Hutte,3.8,0.016969435,0.20754717,0.377358491,0.037735849,0.113207547,0.264150943,1,Sumida Ward, Tokyo,8.5,866
,Tokyo Hutte,3.8,0.045755979,0.20754717,0.377358491,0.037735849,0.113207547,0.264150943,1,Sumida Ward, Tokyo,8.5,866
,Tokyo Hutte,3.8,0.016969435,0.20754717,0.377358491,0.037735849,0.113207547,0.264150943,1,Sumida Ward, Tokyo,8.5,866
,Tokyo Marriott Hotel,3.4,0.154104409,0.2,0.5,0.075,0.025,0.2,4,Shinagawa Ward, Tokyo,8,9983
,Tokyo Marriott Hotel,3.4,0.154104409,0.2,0.5,0.075,0.025,0.2,4,Shinagawa Ward, Tokyo,8,9983
,Tokyo Plaza Hotel,3.4,0.088437183,0.134328358,0.298507463,0.164179104,0.104477612,0.298507463,2,Shinjuku Ward, Tokyo,8,6032
,Tokyu Stay Aoyama Premier,3.4,0.055528778,0.109090909,0.363636364,0.090909091,0.163636364,0.272727273,4,Minato, Tokyo,8,4052
,Tokyu Stay Ginza,4.2,0.132647465,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,3,Chuo Ward, Tokyo,9,8692
,Tokyu Stay Ginza,4.2,0.132647465,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,3,Chuo Ward, Tokyo,9,8692
,Tokyu Stay Gotanda,3.8,0.024066349,0.075757576,0.303030303,0.303030303,0.045454545,0.272727273,3,Shinagawa Ward, Tokyo,8.5,2159
,Tokyu Stay Gotanda,3.8,0.080608972,0.075757576,0.303030303,0.303030303,0.045454545,0.272727273,3,Shinagawa Ward, Tokyo,8.5,2159
,Tokyu Stay Gotanda,3.8,0.044725514,0.075757576,0.303030303,0.303030303,0.045454545,0.272727273,3,Shinagawa Ward, Tokyo,8.5,2159
,Tokyu Stay Ikebukuro,4.2,0.098193362,0.104651163,0.23255814,0.23255814,0.197674419,0.23255814,3,Toshima, Tokyo,9,6619
,Tokyu Stay Kamata,4.2,0.099223827,0.168831169,0.25974026,0.25974026,0.051948052,0.25974026,3,Ota Ward, Tokyo,9,6681
,Tokyu Stay Monzen-Nakacho,4.2,0.036515033,0.123076923,0.307692308,0.307692308,0,0.261538462,3,Koto Ward, Tokyo,9,2908
,Tokyu Stay Monzen-Nakacho,4.2,0.036515033,0.123076923,0.307692308,0.307692308,0,0.261538462,3,Koto Ward, Tokyo,9,2908
,Tokyu Stay Nishi Shinjuku,3.4,0.106935696,0.192982456,0.350877193,0.105263158,0.052631579,0.298245614,3,Shinjuku Ward, Tokyo,8,7145
,Tokyu Stay Nishi Shinjuku,3.4,0.154752605,0.192982456,0.350877193,0.105263158,0.052631579,0.298245614,3,Shinjuku Ward, Tokyo,8,7145
,Tokyu Stay Nishi Shinjuku,3.4,0.154752605,0.192982456,0.350877193,0.105263158,0.052631579,0.298245614,3,Shinjuku Ward, Tokyo,8,7145
,Tokyu Stay Shibuya,3.4,0.143434108,0.148648649,0.27027027,0.27027027,0.040540541,0.27027027,3,Shibuya Ward, Tokyo,8,9341
,Tokyu Stay Shibuya Shin-Minamiguchi,3.8,0.118254192,0.180722892,0.240963855,0.240963855,0.096385542,0.240963855,3,Shibuya Ward, Tokyo,8.5,7826
,Tokyu Stay Shibuya Shin-Minamiguchi,3.8,0.132132232,0.180722892,0.240963855,0.240963855,0.096385542,0.240963855,3,Shibuya Ward, Tokyo,8.5,7826
,Tokyu Stay Shibuya Shin-Minamiguchi,3.8,0.118254192,0.180722892,0.240963855,0.240963855,0.096385542,0.240963855,3,Shibuya Ward, Tokyo,8.5,7826
,Tokyu Stay Suidobashi,4.2,0.026742234,0.134615385,0.384615385,0.076923077,0.019230769,0.384615385,3,Chiyoda, Tokyo,9,2320
,Tokyu Stay Suidobashi,4.2,0.026742234,0.134615385,0.384615385,0.076923077,0.019230769,0.384615385,3,Chiyoda, Tokyo,9,2320
,Tokyu Stay Suidobashi,4.2,0.043196437,0.134615385,0.384615385,0.076923077,0.019230769,0.384615385,3,Chiyoda, Tokyo,9,2320
,Tokyu Stay Suidobashi,4.2,0.06992205,0.134615385,0.384615385,0.076923077,0.019230769,0.384615385,3,Chiyoda, Tokyo,9,2320
,Tokyu Stay Suidobashi,4.2,0.06992205,0.134615385,0.384615385,0.076923077,0.019230769,0.384615385,3,Chiyoda, Tokyo,9,2320
,Tokyu Stay Suidobashi,4.2,0.043196437,0.134615385,0.384615385,0.076923077,0.019230769,0.384615385,3,Chiyoda, Tokyo,9,2320
,Tokyu Stay Tsukiji,4.2,0.055013546,0.275362319,0.289855072,0.014492754,0.130434783,0.289855072,3,Chuo Ward, Tokyo,9,4021
,Tokyu Stay Yoga,3.4,0.035999801,0.219512195,0.487804878,0.073170732,0,0.219512195,3,Setagaya, Tokyo,8,2877
,Tokyu Stay Yoga,3.4,0.035999801,0.219512195,0.487804878,0.073170732,0,0.219512195,3,Setagaya, Tokyo,8,2877
,Tokyu Stay Yoga,3.4,0.101284757,0.219512195,0.487804878,0.073170732,0,0.219512195,3,Setagaya, Tokyo,8,2877
,Tokyu Stay Yotsuya,3.4,0.070437283,0.12,0.4,0.16,0.02,0.3,3,Shinjuku Ward, Tokyo,8,4949
,Toshi Center Hotel,3.4,0.205278641,0.2,0.333333333,0.066666667,0.066666667,0.333333333,4,Chiyoda, Tokyo,8,13062
,Toshi Center Hotel,3.4,0.205278641,0.2,0.333333333,0.066666667,0.066666667,0.333333333,4,Chiyoda, Tokyo,8,13062
,Toshi Center Hotel,3.4,0.205278641,0.2,0.333333333,0.066666667,0.066666667,0.333333333,4,Chiyoda, Tokyo,8,13062
,Toyoko Inn Tokyo Akabane-eki Higashi-guchi Ichiban-gai,3.4,0.028720062,0.196428571,0.357142857,0.267857143,0.017857143,0.160714286,2,Kita, Tokyo,8,2439
,Toyoko Inn Tokyo Akabane-eki Higashi-guchi Ichiban-gai,3.4,0.150298336,0.196428571,0.357142857,0.267857143,0.017857143,0.160714286,2,Kita, Tokyo,8,2439
,Toyoko Inn Tokyo Akabane-eki Higashi-guchi Ichiban-gai,3.4,0.028720062,0.196428571,0.357142857,0.267857143,0.017857143,0.160714286,2,Kita, Tokyo,8,2439
,Toyoko Inn Tokyo Asakusa Senzoku Tsukuba Express,3.4,0.0670301,0.160714286,0.357142857,0.107142857,0.089285714,0.285714286,2,Taito, Tokyo,8,4744
,Toyoko Inn Tokyo Asakusa Senzoku Tsukuba Express,3.4,0.145860688,0.160714286,0.357142857,0.107142857,0.089285714,0.285714286,2,Taito, Tokyo,8,4744
,Toyoko Inn Tokyo Haneda Kuko No.1,3.4,0.03149567,0.214285714,0.476190476,0.023809524,0,0.285714286,2,Ota Ward, Tokyo,8,2606
,Toyoko Inn Tokyo Haneda Kuko No.1,3.4,0.161417388,0.214285714,0.476190476,0.023809524,0,0.285714286,2,Ota Ward, Tokyo,8,2606
,Toyoko Inn Tokyo Haneda Kuko No.1,3.4,0.161417388,0.214285714,0.476190476,0.023809524,0,0.285714286,2,Ota Ward, Tokyo,8,2606
,Toyoko Inn Tokyo Haneda Kuko No.2,3.4,0.074791829,0.219512195,0.487804878,0.024390244,0,0.268292683,2,Ota Ward, Tokyo,8,5211
,Toyoko Inn Tokyo Kamata Higashi-guchi,2.6,0.083683747,0.135135135,0.27027027,0.27027027,0.054054054,0.27027027,2,Ota Ward, Tokyo,7,5746
,Toyoko Inn Tokyo Kamata Higashi-guchi,2.6,0.083683747,0.135135135,0.27027027,0.27027027,0.054054054,0.27027027,2,Ota Ward, Tokyo,7,5746
,Toyoko Inn Tokyo Kanda Akihabara,3.4,0.028720062,0.158730159,0.317460317,0.19047619,0.015873016,0.317460317,2,Chuo Ward, Tokyo,8,2439
,Toyoko Inn Tokyo Kanda Akihabara,3.4,0.028720062,0.158730159,0.317460317,0.19047619,0.015873016,0.317460317,2,Chuo Ward, Tokyo,8,2439
,Toyoko Inn Tokyo Monzen-Nakacho Eitaibashi,3.4,0.075356923,0.139534884,0.465116279,0.023255814,0.023255814,0.348837209,2,Koto Ward, Tokyo,8,5245
,Toyoko Inn Tokyo Monzen-Nakacho Eitaibashi,3.4,0.035933319,0.139534884,0.465116279,0.023255814,0.023255814,0.348837209,2,Koto Ward, Tokyo,8,5245
,Toyoko Inn Tokyo Monzen-Nakacho Eitaibashi,3.4,0.075356923,0.139534884,0.465116279,0.023255814,0.023255814,0.348837209,2,Koto Ward, Tokyo,8,5245
,Toyoko Inn Tokyo Monzen-Nakacho Eitaibashi,3.4,0.027606495,0.139534884,0.465116279,0.023255814,0.023255814,0.348837209,2,Koto Ward, Tokyo,8,5245
,Toyoko Inn Tokyo Nihombashi Ningyocho,3.4,0.034271278,0.197183099,0.281690141,0.211267606,0.028169014,0.281690141,2,Chuo Ward, Tokyo,8,2773
,Toyoko Inn Tokyo Nihombashi Ningyocho,3.4,0.034271278,0.197183099,0.281690141,0.211267606,0.028169014,0.281690141,2,Chuo Ward, Tokyo,8,2773
,Toyoko Inn Tokyo Nihombashi Ningyocho,3.4,0.074791829,0.197183099,0.281690141,0.211267606,0.028169014,0.281690141,2,Chuo Ward, Tokyo,8,2773
,Toyoko Inn Tokyo Nihombashi Ningyocho,3.4,0.080343045,0.197183099,0.281690141,0.211267606,0.028169014,0.281690141,2,Chuo Ward, Tokyo,8,2773
,Toyoko Inn Tokyo Shinjuku Kabuki-cho,3.4,0.074791829,0.090909091,0.227272727,0.227272727,0.227272727,0.227272727,2,Shinjuku Ward, Tokyo,8,5211
,Toyoko Inn Tokyo Shinjuku Kabuki-cho,3.4,0.03149567,0.090909091,0.227272727,0.227272727,0.227272727,0.227272727,2,Shinjuku Ward, Tokyo,8,5211
,Toyoko Inn Tokyo Shinjuku Kabuki-cho,3.4,0.03149567,0.090909091,0.227272727,0.227272727,0.227272727,0.227272727,2,Shinjuku Ward, Tokyo,8,5211
,Toyoko Inn Tokyo Tozai-Sen Nishi-kasai,3.4,0.078132531,0.1,0.333333333,0.2,0.033333333,0.333333333,2,Edogawa, Tokyo,8,5412
,Toyoko Inn Tokyo Yamanote-sen Otsuka-eki Kita-guchi No.2,3.4,0.039822494,0.06557377,0.327868852,0.196721311,0.081967213,0.327868852,2,Toshima, Tokyo,8,3107
,Toyoko Inn Tokyo Yamanote-sen Otsuka-eki Kita-guchi No.2,3.4,0.039822494,0.06557377,0.327868852,0.196721311,0.081967213,0.327868852,2,Toshima, Tokyo,8,3107
,Toyoko Inn Tokyo Yamanote-sen Otsuka-eki Kita-guchi No.2,3.4,0.091445477,0.06557377,0.327868852,0.196721311,0.081967213,0.327868852,2,Toshima, Tokyo,8,3107
,UNIZO INN Tokyo Asakusa,3.4,0.104160088,0.162790698,0.23255814,0.139534884,0.23255814,0.23255814,3,Taito, Tokyo,8,6978
,Ueno First City Hotel,3.4,0.090996726,0.120879121,0.21978022,0.21978022,0.21978022,0.21978022,2,Taito, Tokyo,8,6186
,Ueno First City Hotel,3.4,0.029634185,0.120879121,0.21978022,0.21978022,0.21978022,0.21978022,2,Taito, Tokyo,8,6186
,Ueno First City Hotel,3.4,0.090996726,0.120879121,0.21978022,0.21978022,0.21978022,0.21978022,2,Taito, Tokyo,8,6186
,Ueno Hotel,3.4,0.029301777,0.0625,0.416666667,0.020833333,0.083333333,0.416666667,3,Taito, Tokyo,8,2474
,Ueno Terminal Hotel,3.4,0.109096348,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,2,Taito, Tokyo,8,7275
,Ueno Terminal Hotel,3.4,0.146741569,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,2,Taito, Tokyo,8,7275
,Ueno Terminal Hotel,3.4,0.109096348,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,2,Taito, Tokyo,8,7275
,Urayasu Beaufort Hotel,2.6,0.058420729,0.265306122,0.408163265,0.102040816,0.020408163,0.204081633,3,Tokyo,0,7,4226
,Urayasu Brighton Hotel Tokyo Bay,4.2,0.126979906,0.304347826,0.434782609,0.043478261,0.065217391,0.152173913,5,Tokyo,0,9,8351
,Urbain Tokyo Haneda Kamata,3.4,0.081240547,0.085714286,0.285714286,0.285714286,0.057142857,0.285714286,3,Ota Ward, Tokyo,8,5599
,Urbain Tokyo Haneda Kamata,3.4,0.081240547,0.085714286,0.285714286,0.285714286,0.057142857,0.285714286,3,Ota Ward, Tokyo,8,5599
,Urbain Tokyo Haneda Kamata,3.4,0.030847475,0.085714286,0.285714286,0.285714286,0.057142857,0.285714286,3,Ota Ward, Tokyo,8,5599
,Vessel Inn Ueno Iriya Ekimae,3,0.156281683,0.170731707,0.487804878,0.024390244,0,0.317073171,3,Taito, Tokyo,7.5,10114
,Wise Owl Hostels Tokyo,4.2,0.075572989,0.266666667,0.333333333,0.05,0.016666667,0.333333333,2,Chuo Ward, Tokyo,9,5258
,YMCA Asia Youth Center,2.6,0.051423538,0.169811321,0.377358491,0.037735849,0.037735849,0.377358491,2,Chiyoda, Tokyo,7,3805
,YMCA Asia Youth Center,2.6,0.084830555,0.169811321,0.377358491,0.037735849,0.037735849,0.377358491,2,Chiyoda, Tokyo,7,3805
,YMCA Asia Youth Center,2.6,0.051423538,0.169811321,0.377358491,0.037735849,0.037735849,0.377358491,2,Chiyoda, Tokyo,7,3805
,Yadoya Guest House Green,3,0.024681304,0.166666667,0.333333333,0.166666667,0.066666667,0.266666667,1,Nakano, Tokyo,7.5,2196
,Zabutton hostel,4.2,0.027041401,0.333333333,0.333333333,0.083333333,0.016666667,0.233333333,1,Minato, Tokyo,9,2338
,Zabutton hostel,4.2,0.027041401,0.333333333,0.333333333,0.083333333,0.016666667,0.233333333,1,Minato, Tokyo,9,2338
,Zabutton hostel,4.2,0.065916532,0.333333333,0.333333333,0.083333333,0.016666667,0.233333333,1,Minato, Tokyo,9,2338
,commun SHIBUYA (Male Only),3.4,0.007711869,0.217391304,0.217391304,0.217391304,0.130434783,0.217391304,1,Shibuya Ward, Tokyo,8,1175
,the b Akasaka,3.4,0.024166071,0.101449275,0.289855072,0.289855072,0.028985507,0.289855072,3,Minato, Tokyo,8,2165
,the b Akasaka,3.4,0.111556169,0.101449275,0.289855072,0.289855072,0.028985507,0.289855072,3,Minato, Tokyo,8,2165
,the b Akasaka,3.4,0.024166071,0.101449275,0.289855072,0.289855072,0.028985507,0.289855072,3,Minato, Tokyo,8,2165
,the b Roppongi,3.4,0.029700666,0.164705882,0.235294118,0.235294118,0.129411765,0.235294118,3,Minato, Tokyo,8,2498
,the b Roppongi,3.4,0.106420463,0.164705882,0.235294118,0.235294118,0.129411765,0.235294118,3,Minato, Tokyo,8,2498
,the b Roppongi,3.4,0.029700666,0.164705882,0.235294118,0.235294118,0.129411765,0.235294118,3,Minato, Tokyo,8,2498
,the b Roppongi,3.4,0.110542324,0.164705882,0.235294118,0.235294118,0.129411765,0.235294118,3,Minato, Tokyo,8,2498
,the b Roppongi,3.4,0.049362607,0.164705882,0.235294118,0.235294118,0.129411765,0.235294118,3,Minato, Tokyo,8,2498
,the b Roppongi,3.4,0.049362607,0.164705882,0.235294118,0.235294118,0.129411765,0.235294118,3,Minato, Tokyo,8,2498
,the b sangenjaya,2.6,0.097428823,0.192982456,0.350877193,0.070175439,0.035087719,0.350877193,3,Setagaya, Tokyo,7,6573
,the b sangenjaya,2.6,0.087273755,0.192982456,0.350877193,0.070175439,0.035087719,0.350877193,3,Setagaya, Tokyo,7,6573
,the b sangenjaya,2.6,0.087273755,0.192982456,0.350877193,0.070175439,0.035087719,0.350877193,3,Setagaya, Tokyo,7,6573
,the b sangenjaya,2.6,0.097428823,0.192982456,0.350877193,0.070175439,0.035087719,0.350877193,3,Setagaya, Tokyo,7,6573
